Date,XLE_Open,XLE_High,XLE_Low,XLE_Close,XLE_Adj Close,XLE_Volume,volume_adi,volume_obv,volume_cmf,volume_fi,volume_em,volume_sma_em,volume_vpt,volume_vwap,volume_mfi,volume_nvi,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,volatility_dcm,volatility_dcw,volatility_dcp,volatility_atr,volatility_ui,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_conv,trend_ichimoku_base,trend_ichimoku_a,trend_ichimoku_b,trend_stc,trend_adx,trend_adx_pos,trend_adx_neg,trend_cci,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar_up,trend_psar_down,trend_psar_up_indicator,trend_psar_down_indicator,momentum_rsi,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_roc,momentum_ppo,momentum_ppo_signal,momentum_ppo_hist,momentum_pvo,momentum_pvo_signal,momentum_pvo_hist,momentum_kama,others_dr,others_dlr,others_cr,volume_vpt_sma,trend_nvi_ema_255,trend_ema_20,trend_ema_50,trend_sma_50,trend_sma_200,volume_adi_7d_ago,XLE_Close_7d_ago
2022-03-16,72.08999633789062,72.72000122070312,70.73999786376953,71.48999786376953,67.8576889038086,53768100.0,1001609235.3871882,5182406600.0,0.3279496808965697,-25413052.87138538,0.6812511266720308,-0.11471808496176651,-2530745.045599353,75.20530792037931,68.69014905463555,1959.1475673507675,73.75849990844726,79.59178933635187,67.92521048054266,15.81726698657151,0.30555550408437315,0.0,0.0,75.46366628011067,77.95166524251302,72.97566731770834,6.593898984889574,-0.2985671369622064,0.0,1.0,67.26000213623047,80.22000122070312,73.7400016784668,17.570855020857604,0.32638858228061224,2.5522688419935244,3.1835604961054735,1.3444623546225785,1.9315695778574018,-0.5871072232348233,75.44916661580403,72.3469232412485,74.20293088134699,72.85846852672441,0.9276370566622765,0.9150867500094222,0.012550306652854282,0.4009278312578278,26.14700423488276,1.471503448486331,95.28440004418064,94.69943367438289,0.5849663697977547,75.33000183105469,72.79000091552734,74.06000137329102,70.03000068664551,17.457766372976,37.48009719621994,18.778780376727276,20.454040801257257,-46.955884134797444,66.88000011444092,62.81500053405762,68.0,12.0,56.0,,79.7007373046875,0.0,0.0,45.10838667770889,0.0,0.0,0.08972513085867524,22.629630190559187,50.286422441600116,10.736150852963295,22.582292095872862,-89.26384914703671,3.0560887280632443,-4.97142805566466,1.845306910519854,2.671541734160554,-0.8262348236407,5.823867214212507,8.405541545658915,-2.5816743314464077,75.90162421540401,-0.4594845898871158,-0.46054346515296274,88.62795510695345,-262825.9786670877,1634.378932412847,73.51264535113287,70.31313560241136,70.29360000610352,59.40645004272461,965271348.4201654,71.3507080078125
2022-03-17,72.76000213623047,74.13999938964844,72.30999755859375,73.94999694824219,70.19269561767578,38478200.0,1032097331.9710573,5220884800.0,0.323187630343525,-8260282.922308078,7.11013192606183,0.3743933770145523,1076993.9375723954,75.2471598281733,68.40736816444891,2026.5626095390985,74.01199989318847,79.39879793774826,68.62520184862869,14.556553132826625,0.4942449165131683,0.0,0.0,75.1923329671224,77.57133229573569,72.8133336385091,6.327771023286376,0.23889525651855428,0.0,0.0,67.26000213623047,80.22000122070312,73.7400016784668,17.510672733037985,0.516203339861882,2.5620421103820625,3.4155791480707762,1.2246954846877571,1.790194759223473,-0.5654992745357159,75.34249941507976,72.57384608342097,74.16401796856164,72.93932248387388,0.9483655688899544,0.8624806072952796,0.08588496159467474,0.3752670115834527,26.204577277074932,1.21800346374512,89.76680172510694,96.44099363555394,-6.674191910446993,74.125,72.79000091552734,73.45750045776367,70.84500122070312,8.728883186488,35.257548653306465,21.45084470080735,18.883780704463028,-8.202669211532834,67.28750038146973,62.81500053405762,64.0,8.0,56.0,,79.33030791015625,0.0,0.0,53.924040047645455,0.22708127159002706,0.07569375719667569,0.045709909809176184,19.82373438093302,51.41361796304982,35.88951886442143,20.245357614261497,-64.11048113557857,2.198794488345868,-1.7014573329451197,1.6790606808262092,2.4730455234936852,-0.793984842667476,2.786448925975042,7.281723021722141,-4.495274095747099,75.84843651456269,3.4410395271802896,3.3831597991722084,95.11871760149559,-299585.1362445048,1637.4428673903958,73.55429788419092,70.45575761597335,70.46860000610351,59.52965002059936,1021354006.6061451,73.53384399414062
2022-03-18,73.81999969482422,74.37999725341797,73.31999969482422,73.87999725341797,70.12625122070312,29275400.0,1033754366.4732741,5191609400.0,0.29464189501287724,-7372995.228529343,2.2629869245888825,0.13560472928597486,1296338.5209698554,75.24728538753855,67.17708902314223,2024.6443029797458,74.26199989318847,79.11004979942213,69.41394998695482,13.056610145718233,0.46060244354340046,0.0,0.0,74.8086659749349,76.8046651204427,72.81266682942709,5.336277875016729,0.267367455139701,0.0,0.0,67.26000213623047,80.22000122070312,73.7400016784668,17.451723766008335,0.5108021284599394,2.4118376552032315,3.6410981510956977,1.1113203774914524,1.654419882877069,-0.5430995053856167,75.22999890645345,72.79807662963867,74.12032247392415,73.0090020964327,0.9506043097392077,0.8955704434062547,0.05503386633295304,0.34935724968953535,26.20047373638942,2.0779964447021513,83.88087961594779,96.72808898052206,-12.847209364574269,74.125,72.79000091552734,73.45750045776367,72.2400016784668,4.364441593244,33.315648368392765,21.488954889211346,18.27928245880045,-5.550667060704904,67.98500061035156,62.81500053405762,60.0,4.0,56.0,,78.97469569140625,0.0,0.0,53.659954463640354,0.22027872528881,0.14911999895961237,0.07493791871876264,17.635426112599923,51.0352516924352,35.17377547422387,27.266481730536185,-64.82622452577613,1.4481178956873322,-1.7945049093118262,1.5221689731131838,2.282870213417585,-0.7607012403044011,-1.1689343040939568,5.591591556558922,-6.760525860652878,75.74273418501508,-0.09465814430420494,-0.0947029734174265,94.93402184422388,-191556.9261636835,1640.4678786059376,73.58531687173635,70.59004152332412,70.62799987792968,59.65540000915527,1015411517.0835665,72.94535064697266
2022-03-19,73.81999969482422,74.37999725341797,73.31999969482422,73.87999725341797,70.12625122070312,29275400.0,1035411400.9754909,5220884800.0,0.2655706047836702,-6319710.195882295,0.0,0.13560472928597486,-27711.550377631833,75.24741851885443,67.17708902314223,2024.6443029797458,74.51199989318847,78.69405472470265,70.3299450616743,11.225184768920643,0.424438743006428,0.0,0.0,74.67433242797851,76.43233108520508,72.91633377075195,4.70844157575057,0.2740796981569672,0.0,0.0,68.01000213623047,80.22000122070312,74.1150016784668,16.386621083819325,0.48075311689845407,2.276653645542283,3.853441393753008,1.0098291068676701,1.5255017276751894,-0.5156726208075193,75.02499898274739,73.02230717585637,74.08334936307705,73.07352025620938,0.9488323265823628,0.8918242174828206,0.05700810909954224,0.3237304946670435,25.860578533866523,3.02800102233887,78.70650455874038,95.53237696801995,-16.82587240927957,74.125,72.79000091552734,73.45750045776367,72.2400016784668,2.182220796622,31.512455246687185,20.772833700103384,17.670123867425282,-17.035180289438696,67.98500061035156,62.81500053405762,56.00000000000001,8.0,48.00000000000001,,78.63330796140626,0.0,0.0,53.659954463640354,0.22027872528881,0.22254624072254903,0.14911999895961234,15.948724767101503,50.6334305653936,35.17377547422387,35.41235660428971,-64.82622452577613,1.1604410283705846,-3.222424944303618,1.381935759119064,2.1026833225578807,-0.7207475634388167,-4.46610596918392,3.580052051410354,-8.046158020594275,75.7080916826784,0.0,0.0,94.93402184422388,-274534.1185339572,1643.469256921358,73.61338166999175,70.7190593950925,70.79299987792969,59.78279998779297,1009469027.560988,72.94535064697266
2022-03-20,73.81999969482422,74.37999725341797,73.31999969482422,73.87999725341797,70.12625122070312,29275400.0,1037068435.4777077,5250160200.0,0.22916614025212242,-5416894.453613397,0.0,0.13560472928597486,0.0,75.24755992836437,67.17708902314223,2024.6443029797458,74.67699966430663,78.4675730551178,70.88642627349547,10.151916675417644,0.39487046830161593,0.0,0.0,74.3716657002767,76.02066396077474,72.72266743977863,4.434479838447182,0.3509190523008141,0.0,0.0,70.29000091552734,80.22000122070312,75.25500106811523,13.297267364535031,0.3615303351017445,2.15498803684743,4.054679445315714,0.9188051300898508,1.4041624081581219,-0.4853572780682711,74.71999867757161,73.28884564913236,74.0520644231295,73.13325929303964,0.9469284795073526,0.8877992123697038,0.05912926713764877,0.29877670645035465,25.599528221536506,0.49299850463867756,70.63098505043739,92.58966705327198,-21.958682002834593,74.125,72.79000091552734,73.45750045776367,72.2400016784668,1.091110398311,29.838061633674865,20.05315504050249,17.05793916294622,-28.407406099383735,67.70250129699707,62.81500053405762,52.0,4.0,48.0,,78.30557574060626,0.0,0.0,53.659954463640354,0.22027872528881,0.22027872528881,0.1973149883236571,14.612190282447582,50.2059911413661,35.17377547422387,35.17377547422387,-64.82622452577613,1.4786462222828618,-4.720149108711786,1.2563437469787384,1.9334154074420524,-0.677071660463314,-7.181913072738662,1.4276590265805507,-8.609572099319212,75.52260194335337,0.0,0.0,94.93402184422388,-483611.2089699718,1646.4471869686893,73.63877363031807,70.84301774247781,70.9579998779297,59.91374998092651,1003526538.0384094,72.94535064697266
2022-03-21,74.66000366210938,76.37000274658203,74.62000274658203,76.12999725341797,72.9531478881836,34357400.0,1062001875.7853249,5284517600.0,0.26493829451881346,6400397.611188517,8.37885718013191,0.09668826755060252,1046347.4942322581,75.18443629082769,65.33405845307301,2024.6443029797458,74.91899948120117,78.42072466738638,71.41727429501596,9.348029766638492,0.6729144504249438,0.0,0.0,74.24999923706055,75.90399780273438,72.59600067138672,4.455215037492599,1.0683191193069497,1.0,0.0,70.44000244140625,80.22000122070312,75.33000183105469,13.054096887333488,0.5817991331508935,2.188489782479093,4.083701145167818,1.0165065143227423,1.326631229391046,-0.31012471506830375,74.79999860127766,73.61538402850812,74.37174639702003,73.35523988269729,0.9123833754019693,0.887558423709598,0.02482495169237131,0.28089394063721324,25.22282034855031,2.551001739501956,65.96757176677256,88.64138523574894,-22.673813468976377,74.125,72.79000091552734,73.45750045776367,72.2400016784668,0.560256925071582,29.325848139042936,24.87730202688069,15.683382234219115,44.62894681725355,67.70250129699707,63.02499961853027,48.0,4.0,44.0,,77.99095280863826,0.0,0.0,61.27385150647637,0.4164041115408322,0.28565385403948407,0.24282627335028098,15.824087422600892,57.50873815078326,58.17991331508935,42.84248808784569,-41.82008668491065,1.9945879992316833,1.277104041315857,1.3857312932903534,1.8238785846117127,-0.4381472913213593,-8.436021620927537,-0.5450771029210668,-7.890944518006471,75.5295914717922,3.0454792686066323,3.00002510858155,100.87069706695084,-303182.8617708157,1649.4018519375256,73.87603302299425,71.05035027231861,71.16799987792969,60.04989995956421,999124113.5748198,70.76221466064453
2022-03-22,75.80999755859375,76.2300033569336,74.70999908447266,75.56999969482422,72.41651916503906,33231100.0,1066374309.9337965,5251286500.0,0.2630031944696843,2827578.685392334,-0.11435801449238873,-0.5083089650205218,801905.9397758867,74.82432973943831,53.945984361637905,2009.7514104591369,75.05149955749512,78.43933267101173,71.66366644397851,9.028022447229771,0.5765238605261299,0.0,0.0,74.10799942016601,75.74399871826172,72.47200012207031,4.415175988816458,0.9468217915374301,0.0,0.0,70.44000244140625,80.22000122070312,75.33000183105469,13.031050461296456,0.5245396619350893,2.1216412314772777,4.135971831058538,1.0367968931436025,1.2686643621415574,-0.23186746899795496,74.64166514078777,73.94076860868014,74.55609305822067,73.51929616507707,0.8833819551815633,0.9659865374653501,-0.08260458228378686,0.2663968651713377,24.957596022765266,1.7984989166259737,60.02422481610958,83.50856591471762,-23.48434109860804,73.40500259399414,73.7400016784668,73.57250213623047,72.2400016784668,0.280128462535791,28.850221322599,23.625744380742912,14.89436351621951,30.12436050730703,67.5575008392334,64.15500068664551,44.0,4.0,40.0,,77.68891479394898,0.0,0.0,58.68922828747344,0.48904030531622855,0.37524104738195696,0.2937245422367503,16.007495086649392,63.107635109131074,69.60652173913043,54.32007017614787,-30.393478260869564,2.252264987721162,-2.4525642131668755,1.4102377841262563,1.7411504245146214,-0.3309126403883651,-9.601107565459683,-2.35628319542879,-7.244824370030893,75.53034490901142,-0.7355806893433292,-0.7382994246285968,99.39313100877702,-190398.57302326182,1652.2170828634758,74.03736318221615,71.22759142614235,71.36099990844727,60.18464996337891,1014643995.3564395,68.17091369628906
2022-03-23,76.98999786376953,77.58000183105469,76.62000274658203,76.87000274658203,73.66227722167969,29331500.0,1052319647.4195907,5280618000.0,0.23709334944606164,7870930.232141184,5.334877292603776,0.5942125665860798,260137.50689892296,74.87714835792666,67.67412596149265,2044.324428553914,75.23899955749512,78.5934060606891,71.88459305430113,8.916669607310928,0.7431135265707822,0.0,0.0,74.11799977620443,75.67999928792318,72.55600026448568,4.214899259114201,1.3809231212080935,1.0,0.0,70.44000244140625,80.22000122070312,75.33000183105469,12.998576319217706,0.6574643259452493,2.1104773219525965,4.059779943435152,1.1445825115264654,1.243847992018539,-0.09926548049207362,74.64333216349284,74.24807651226337,74.91207916412242,73.76749665259595,0.9892511235104955,0.81449378802132,0.1747573354891755,0.2577622153248649,24.719113245674734,1.6109989166259737,54.801098433404505,77.80163373385257,-23.000535300448064,74.01000213623047,73.7400016784668,73.87500190734863,72.33000183105469,1.2300711094258863,29.021973642102548,26.53649166395169,13.898602527404641,91.20160579111887,67.60250091552734,64.79999923706055,40.0,4.0,36.0,70.44000244140625,,1.0,0.0,62.63005585074485,0.6309478225466186,0.5121307464678931,0.39100854929644474,17.42460399859882,66.39686520178242,87.24565217391304,71.6773624093776,-12.754347826086956,2.651236343383786,0.026030283484877167,1.551608179028787,1.7032419754174546,-0.15163379638866759,-11.242682120193233,-4.133562980381679,-7.109119139811554,75.53609587378757,1.7202634074469314,1.7056344096951115,102.82321807848373,-313778.9804819773,1655.2804215016824,74.30713837882243,71.44886245831646,71.53300003051758,60.32589998245239,1001609235.3871882,67.8576889038086
2022-03-24,77.16000366210938,77.81999969482422,76.55000305175781,77.05999755859375,73.84432983398438,26350300.0,1047132408.4825424,5306968300.0,0.1862450019040357,7461714.5268284995,0.4096672597427405,0.3170067426817175,569707.4614603014,74.73506477053768,64.15963698637267,2049.3772582874385,75.33049926757812,78.77748994910964,71.8835085860466,9.151646982419734,0.7508707523176716,0.0,0.0,74.37099965413412,75.84099934895833,72.90099995930989,3.953152980760049,1.4146253274498732,1.0,0.0,70.44000244140625,80.22000122070312,75.33000183105469,12.98278768146455,0.6768912007638757,2.0264292540639777,4.059708249239054,1.2311425392914543,1.2413069014731222,-0.01016436218166783,74.6608320871989,74.56269190861629,75.24252814788724,74.01138560859579,0.925751686218204,0.8366532675563852,0.08909841866181878,0.2533834285164836,24.53126100601722,1.5194992065429744,53.37600046242965,72.49316294145882,-19.11716247902917,74.27999877929688,73.7400016784668,74.01000022888184,72.79000091552734,5.417757714605633,29.283680888478717,26.20410882585652,13.293854024841945,86.87876193003375,67.83250045776367,65.07999992370605,36.0,4.0,32.0,70.58280242919922,,0.0,0.0,63.18284110532204,0.7436901137233785,0.6212260805287418,0.5028659581261973,18.72475202681795,60.13631465889729,89.70186424014614,82.18467938439652,-10.298135759853864,3.0477956435259586,0.2732584107251122,1.6634501964363544,1.6952836196212346,-0.03183342318488025,-13.128936428930288,-5.932637670091402,-7.1962987588388865,75.60807768300927,0.2471637898050716,0.246858842486386,103.32452363089111,-235678.7688831295,1658.3593030390712,74.56931544356256,71.66890697205282,71.70440002441406,60.468099975585936,1032097331.9710573,70.19269561767578
2022-03-25,76.5999984741211,78.8499984741211,76.54000091552734,78.75,75.46382141113281,28041800.0,1072746381.4909711,5335010100.0,0.16463125718557017,13165856.80319954,4.201209899609189,0.5205717909196844,680112.9830644282,74.72085790673569,62.48085606651743,2049.3772582874385,75.50649909973144,79.26075244242007,71.75224575704281,9.944185963992021,0.9319768279071049,0.0,0.0,75.01199951171876,76.49199905395507,73.53199996948243,3.946034106196857,1.7628383933933611,1.0,0.0,70.44000244140625,80.22000122070312,75.33000183105469,12.952525803612128,0.8496931079567261,2.0547860845169548,4.052736048417735,1.419745120025297,1.2769945451835572,0.14275057484173992,74.8191655476888,74.94230739886945,75.78213920205843,74.36239408203313,0.9060948927112771,0.8086462525795173,0.0974486401317598,0.2560509234204988,24.404855053019247,-0.95649604797363,55.11393530403617,68.02977797033165,-12.915842666295482,75.57999801635742,74.1150016784668,74.84749984741211,72.79000091552734,40.179596072997455,29.948711597679928,27.647985246459594,12.249792636623875,112.6476946181315,67.83250045776367,65.17000007629395,100.0,4.0,96.0,70.87229031982422,,0.0,0.0,67.75228381841282,0.931704052653634,0.7687806629745436,0.6340458299903928,21.34701735410528,65.5362561696473,98.81095694062043,91.91949111822652,-1.1890430593795784,3.5313546573414527,2.4723507659127977,1.9092245987388468,1.7380718154447572,0.17115278329408956,-14.235874566235854,-7.593285049320293,-6.642589516915561,76.51084286885053,2.193099526276554,2.1693970189618383,107.78363279544428,-179002.68696109383,1661.4141308144492,74.96747587750899,71.94659689471743,71.92260009765624,60.618749980926516,1033754366.4732741,70.12625122070312
2022-03-26,76.5999984741211,78.8499984741211,76.54000091552734,78.75,75.46382141113281,28041800.0,1098360354.4993997,5363051900.0,0.14187543703813899,11285020.117028179,0.0,0.5205717909196844,614984.5829594211,74.70567129059428,62.48085606651743,2049.3772582874385,75.68249893188477,79.689902584659,71.67509527911054,10.590040522792316,0.8827292349239235,0.0,0.0,75.65166625976562,77.16466522216797,74.13866729736327,3.9999091552250947,1.5239047802500891,1.0,0.0,70.44000244140625,80.22000122070312,75.33000183105469,12.922404673898258,0.8496931079567261,2.0803072319246345,4.045751832150555,1.5513312431640571,1.331861884779657,0.21946935838440007,75.16916529337566,75.25653809767503,76.23873317097251,74.68740192780845,0.9080817877609456,0.8126950186633076,0.09538676909763799,0.2627430646270243,24.361910364980307,-3.862499237060547,58.03740141313983,64.50428904677976,-6.466887633639928,76.08499908447266,75.25500106811523,75.67000007629395,72.79000091552734,70.08979803649873,30.56624011336677,25.491917893363613,11.294519485593737,101.3911202862115,68.01000213623047,65.25000190734863,96.0,60.0,36.0,71.35095280908203,,0.0,0.0,67.75228381841282,0.931704052653634,0.8690327396768822,0.7530131610600558,23.42115061033668,70.08803946717525,98.81095694062043,95.77459270712899,-1.1890430593795784,3.6859128166647395,5.633798492705972,2.077098952596513,1.8058772428751084,0.2712217097214047,-15.03661417128612,-9.081950873713458,-5.954663297572662,77.25791732071579,0.0,0.0,107.78363279544428,-1194.3642267283674,1664.445092747832,75.32771627012718,72.21339701649322,72.11960006713868,60.77084997177124,1035411400.9754909,70.12625122070312
2022-03-27,76.5999984741211,78.8499984741211,76.54000091552734,78.75,75.46382141113281,28041800.0,1123974327.5078282,5391093700.0,0.16446806176028342,9672874.386024155,0.0,0.5205717909196844,0.0,74.68939995212966,62.48085606651743,2049.3772582874385,75.80299911499023,80.02160728031576,71.5843909496647,11.130451867547004,0.8492859219816119,0.0,0.0,76.10966644287109,77.67066497802735,74.54866790771484,4.101971820696278,1.3457194217881232,1.0,0.0,70.44000244140625,80.22000122070312,75.33000183105469,12.901862582588578,0.8496931079567261,2.103276264591546,4.038755538102616,1.6367467955586505,1.3928388669354557,0.24390792862319488,75.74666531880696,75.54346113938551,76.6250819138998,74.98833511834115,0.9099863453509276,0.8165760028029737,0.09341034254795388,0.27125854417602374,24.43078585199382,-4.313001251220697,58.48597365735635,61.68263282915849,-3.196659171802146,76.08499908447266,75.33000183105469,75.70750045776367,72.79000091552734,85.04489901824937,31.13965944936169,23.516931230816525,10.41947644500192,92.8247041559874,68.92499923706055,66.16499900817871,92.0,56.00000000000001,35.99999999999999,71.80089554898437,,0.0,0.0,67.75228381841282,1.0,0.954469368435756,0.8640942570290605,25.098580912267472,73.99624128707147,98.81095694062043,98.81095694062043,-1.1890430593795784,3.8454712811638245,9.649123272935906,2.1826685350136863,1.8812355013028241,0.30143303371086216,-15.574224397569669,-10.3804055784847,-5.193818819084969,77.69537671834446,0.0,0.0,107.78363279544428,315672.65257970715,1667.4523752911102,75.6536480539246,72.46973438839545,72.3166000366211,60.92604997634888,1037068435.4777077,70.12625122070312
2022-03-28,77.12999725341797,77.16000366210938,76.30999755859375,76.80000305175781,73.5951919555664,34880200.0,1129309108.3931906,5356213500.0,0.19479171892423947,-1425576.7482760306,-2.3394506945807936,1.0670972371060652,-863698.838781932,74.8461257584053,64.9934245795701,2049.3772582874385,75.76599922180176,79.93571710232312,71.5962813412804,11.006831357993942,0.6239896630400763,0.0,0.0,76.39933344523112,77.93933283487956,74.85933405558268,4.031447187304147,0.6300875861444845,0.0,0.0,70.44000244140625,78.8499984741211,74.64500045776367,11.099960561590345,0.7562429976912226,2.1369488822730167,3.9607346085128037,1.5294601151469607,1.4201631165777568,0.10929699856920383,76.18916575113933,75.69269209641676,76.65199285818565,75.12253274303869,0.946115869620116,0.7809656495742969,0.16515022004581903,0.2748278408599394,24.426979229453895,-1.816002273559576,57.29549337977309,59.30363158705101,-2.0081382072779164,76.08499908447266,75.33000183105469,75.70750045776367,72.79000091552734,92.52244950912468,31.435573732612585,21.61223887624443,10.3390413853978,45.78804280809729,69.43000030517578,66.67000007629395,88.0,52.0,36.0,72.22384172449257,,0.0,0.0,57.47270636252079,0.5460332030296234,0.8259124185610859,0.883138175557908,23.547354984516694,66.67096340290807,75.62429976912226,91.0820712167877,-24.375700230877744,3.5162945018095115,7.427619732353276,2.035953873358576,1.9121791757139746,0.12377469764460125,-14.301017020350178,-11.164527866857796,-3.1364891534923824,77.62215793682256,-2.476186600942465,-2.5073597815686632,102.63852232121198,454593.16981449217,1670.436163439519,75.7628247203849,72.63954884578222,72.47460006713867,61.07099998474121,1062001875.7853249,72.9531478881836
2022-03-29,75.08000183105469,76.63999938964844,74.19000244140625,76.5999984741211,73.40353393554688,36637000.0,1164749769.317563,5319576500.0,0.25615186800163997,-2268718.314361807,-8.827128924311365,1.2212888554304147,-959109.8728926755,75.35913187572689,69.2363539618495,2049.3772582874385,75.83749923706054,80.01292325073678,71.6620752233843,11.01150237199745,0.5913080006441326,0.0,0.0,76.59433364868164,78.27333297729493,74.91533432006835,4.384134566179325,0.501686964772086,0.0,0.0,70.44000244140625,78.8499984741211,74.64500045776367,11.089495457156394,0.732461229321927,2.1842540550808716,3.511815575646942,1.4120190731309208,1.4185343078883899,-0.006515234757469068,76.40999921162923,75.8265380859375,76.64399372217571,75.23197464904479,0.9774738479136087,0.7381833139405481,0.23929053397306055,0.2738560177695646,24.46022269277556,-1.9575019836425724,58.55795613955041,57.962183930285796,0.5957722092646165,76.52000045776367,75.33000183105469,75.92500114440918,72.79000091552734,90.48774178655106,29.85782489673498,19.767903746586875,16.388346485777767,7.044433140053494,69.4900016784668,66.73000144958496,84.0,48.0,36.0,72.62141112947029,,0.0,0.0,56.525410293885905,0.5041987050742315,0.6834106360346183,0.8212641410104866,22.011799789406382,72.0105411499092,72.25647557747268,82.23057742907177,-27.743524422527315,2.931117921717032,3.583504577740077,1.8768868951239859,1.905120719595977,-0.028233824471991076,-12.73960155470186,-11.479542604426609,-1.2600589502752513,77.54998281177485,-0.2604226167828738,-0.2607623063600073,102.11080577877291,284917.85227573634,1673.3966407430185,75.84255555407407,72.79486059591315,72.61100006103516,61.21504997253418,1066374309.9337965,72.41651916503906
2022-03-30,77.33999633789062,78.04000091552734,76.86000061035156,77.48999786376953,74.25640106201172,24868200.0,1166435626.3440397,5344444700.0,0.19746585556747304,1217196.133640633,9.656108769347831,1.8623501156215434,193527.3896822111,75.94450554196678,66.76340384412842,2073.188544780498,75.83849906921387,80.01549553704365,71.66150260138409,11.01550404898613,0.6976897523465856,0.0,0.0,76.95466715494791,78.64566675821939,75.26366755167643,4.394794145146928,0.6582882419918802,0.0,0.0,70.44000244140625,78.8499984741211,74.64500045776367,11.089349256555666,0.8382876038156063,2.1098288937134093,2.8578463505542477,1.3749125775845528,1.4098099618276225,-0.03489738424306976,76.7108325958252,75.91346095158504,76.77414820549784,75.39923562791328,1.0565181732803894,0.6895253361144881,0.36699283716590136,0.2717167262361023,24.399180631610875,-1.9585018157958984,62.129655904758316,57.535748834506435,4.5939070702518805,76.52000045776367,75.33000183105469,75.92500114440918,72.79000091552734,84.1115226266076,29.169688253778844,23.50566927553063,15.597482343743799,71.20066087808881,70.31499862670898,67.55499839782715,80.0,44.0,36.0,72.99512637014934,,0.0,0.0,59.70797768630945,0.42917129385859043,0.4931344006541485,0.6674858184166176,21.61558955011598,72.57403112406676,79.20488654485301,75.69522063048264,-20.795113455146982,2.5824122933780416,4.886303119325779,1.823509968150859,1.8887985693069536,-0.06528860115609447,-14.085410616879132,-12.000716206917113,-2.084694409962019,77.54439381502084,1.161879121902487,1.1551811381581345,104.45908903422536,193016.9246684326,1676.5200149933114,75.99945482166412,72.97898362602517,72.79520004272462,61.36354995727539,1052319647.4195907,73.66227722167969
2022-03-31,76.76000213623047,78.20999908447266,76.43000030517578,76.44000244140625,73.25021362304688,32803300.0,1134000981.7377682,5311641400.0,0.16434195178006308,-3877162.576652232,-0.7054221451878533,1.3040962533894234,-155548.81053323724,76.25279504778753,55.662830228149296,2073.188544780498,75.81799926757813,79.97893108352037,71.6570674516359,10.976105558410755,0.5747432547975155,0.0,0.0,77.08666712443035,78.78066660563151,75.39266764322917,4.395051814775643,0.3091307907114706,0.0,0.0,70.44000244140625,78.8499984741211,74.64500045776367,11.092347613967164,0.7134367218081946,2.0768458822717557,2.6927242997523475,1.246411698918564,1.377130309245811,-0.13071861032724685,76.92416636149089,75.9599993779109,76.72274116486837,75.4763294659498,1.0124656053079428,0.7596416591720071,0.25282394613593573,0.26555817345945015,24.336127660365356,-1.938002014160162,62.07642849552353,57.76377146555243,4.312657029971099,76.52000045776367,75.33000183105469,75.92500114440918,72.79000091552734,70.40912370709889,28.202906810971086,22.086805153798554,16.114177726182266,53.59375595301629,70.78999900817871,67.55499839782715,76.0,40.0,36.0,73.34641869638764,,0.0,0.0,54.627165263933854,0.06863384866646959,0.33400128253309713,0.5035154397406213,19.748159978590795,66.98689529504423,56.41959195836805,69.29365136023124,-43.58040804163195,2.2363828771254646,3.465085656686114,1.6513941625643933,1.8413176879584416,-0.18992352539404833,-13.180859132534426,-12.236744792040577,-0.944114340493849,77.53577197831406,-1.35500768009984,-1.3642716897107832,101.68865267514944,182363.81965546552,1679.6189878822738,76.04141173783003,73.11470985407932,72.9470001220703,61.506799964904786,1047132408.4825424,73.84432983398438
